sourceFile,drugCode,genericName,specification,unit,series,category,metadata.englishName,metadata.chineseAcronym,metadata.brandName,metadata.commonDosage,metadata.recommendedDosages,metadata.recommendedFrequency,metadata.form,metadata.route,metadata.indications,metadata.contraindications,metadata.sideEffects,metadata.drugInteractions,metadata.specialInstructions,metadata.pregnancyCategory,metadata.renalAdjustment,metadata.hepaticAdjustment,metadata.frequency1,metadata.frequency2,metadata.frequency3,metadata.frequency4
general-drug-database.ts,pentoxifylline,己酮可可碱,0.1g;0.4g,g,血管扩张药,改善微循环,Pentoxifylline,PTX,维脑路通,0.4g,,每日3次,口服,口服,周围血管病;间歇性跛行,脑出血;视网膜出血,胃肠道反应;头晕,华法林;抗血小板药,餐后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,thiamine-injection,维生素B1注射液,50mg/ml;100mg/ml,mg,维生素类,严重缺乏时用,Thiamine Injection,VB1I,维生素B1,50-100mg,,每日1次,静脉注射,静脉注射;肌肉注射,严重维生素B1缺乏;脚气病,对VB1过敏,过敏反应,左旋多巴,肌注或静注,A,正常剂量,正常剂量,QD,,,
general-drug-database.ts,vitamin-b12-injection,维生素B12注射液,0.5mg/ml;1mg/ml,mg,维生素类,恶性贫血首选,Vitamin B12 Injection,VB12I,维生素B12注射液,0.5-1mg,,每日1次,肌肉注射,肌肉注射,恶性贫血;巨幼红细胞贫血,Leber病,低钾血症,氯霉素,肌肉注射,A,正常剂量,正常剂量,QD,,,
general-drug-database.ts,alendronate,阿仑膦酸钠,10mg;70mg,mg,双膦酸盐,骨质疏松首选,Alendronate,ALN,福善美,10mg或70mg/周,,每日1次或7每周1次,口服,口服,骨质疏松,食管狭窄;低钙血症,食管刺激;肌肉骨骼疼痛,钙剂;NSAIDs,空腹服用站立30分钟,C,肌酐清除率<35禁用,正常剂量,QD,,,
general-drug-database.ts,zoledronic-acid,唑来膦酸,4mg;5mg,mg,双膦酸盐,强效双膦酸盐,Zoledronic Acid,ZOL,密固达,4-5mg,,每年1次,静脉注射,静脉注射,骨质疏松;肿瘤骨转移,低钙血症;严重肾功能不全,发热;肌肉骨骼疼痛;颌骨坏死,氨基糖苷类;NSAIDs,补充钙和维生素D,D,肌酐清除率<35禁用,正常剂量,annually,,,
general-drug-database.ts,prednisone,泼尼松,5mg,mg,糖皮质激素,中效激素,Prednisone,PRD,醋酸泼尼松,5-60mg,,每日1次,口服,口服,炎症;自身免疫病,真菌感染;活动性消化性溃疡,高血压;高血糖;骨质疏松,CYP3A4诱导剂,早晨服用,C,正常剂量,肝功能损害时谨慎,QD,,,
general-drug-database.ts,calcitriol,骨化三醇,0.25μg;0.5μg,μg,维生素D类似物,活性维生素D,Calcitriol,CAL,罗钙全,0.25-0.5μg,,每日1次,口服,口服,肾性骨病;甲旁减;骨质疏松,高钙血症,高钙血症;肾结石,地高辛;噻嗪类利尿剂,监测血钙,C,肾功能不全时监测,正常剂量,QD,,,
general-drug-database.ts,alfacalcidol,阿法骨化醇,0.25μg;0.5μg;1μg,μg,维生素D类似物,前体型维生素D,Alfacalcidol,ALF,阿法迪三,0.5-1μg,,每日1次,口服,口服,肾性骨病;骨质疏松,高钙血症,高钙血症,地高辛;噻嗪类利尿剂,监测血钙,C,肾功能不全时监测,正常剂量,QD,,,
general-drug-database.ts,yunnan-baiyao,云南白药,0.25g/粒,粒,中成药/止血化瘀,止血名药,yunnan_baiyao,Yunnan Baiyao,云南白药,4粒,,每日4次,口服,口服,各种出血;跌打损伤,孕妇,过敏反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,QID,,,
general-drug-database.ts,sanqi-pian,三七片,0.3g/片,片,中成药/活血止血,活血止血,sanqi_pian,Sanqi Pian,三七片,3片,,每日3次,口服,口服,跌打损伤;各种出血,孕妇,过敏反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,TID,,,
general-drug-database.ts,xuezhikang,血脂康胶囊,0.3g/粒,粒,中成药/降血脂,中药降脂,xuezhikang,Xuezhikang,血脂康胶囊,2粒,,每日2次,口服,口服,高脂血症,肝功能损害;孕妇,肝酶升高;肌痛,他汀类;环孢素,晚餐后服用,X,正常剂量,肝功能损害时禁用,BID,,,
general-drug-database.ts,shengmai-yin,生脉饮,10ml/支,ml,中成药/益气生津,益气生津,shengmai_yin,Shengmai Yin,生脉饮,10ml,,每日3次,口服,口服,气阴两虚;心悸气短,实证,胃肠道反应,无明显相互作用,开瓶即饮,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,baoji-wan,保济丸,1.85g/瓶,瓶,中成药/解表化湿,岭南常用药,baoji_wan,Baoji Wan,保济丸,1瓶,,每日3次,口服,口服,暑湿感冒;肠胃不适,无,胃肠道反应,无明显相互作用,温开水送服,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,huoxiang-zhengqi-shui,藿香正气水,10ml/支,ml,中成药/祛暑解表,含酒精制剂,huoxiang_zhengqi_shui,Huoxiang Zhengqi Shui,藿香正气水,10ml,,每日2次,口服,口服,暑湿感冒;胃肠型感冒,孕妇,醉酒感,头孢类抗生素,含酒精,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,huoxiang-zhengqi-jiaonang,藿香正气胶囊,0.45g/粒,粒,中成药/祛暑解表,无酒精制剂,huoxiang_zhengqi_jiaonang,Huoxiang Zhengqi Capsule,藿香正气胶囊,2粒,,每日2次,口服,口服,暑湿感冒;胃肠型感冒,孕妇,胃肠道反应,无明显相互作用,温开水送服,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,suxiao-jiuxin,速效救心丸,40mg/粒,粒,中成药/行气活血,心绞痛急救,suxiao_jiuxin,Suxiao Jiuxin Wan,速效救心丸,10-15粒,,必要时,舌下含服,口服;舌下含服,心绞痛;胸闷,无,胃肠道反应,硝酸酯类,舌下含服,C,正常剂量,正常剂量,PRN,,,
general-drug-database.ts,shexiang-baoxin,麝香保心丸,22.5mg/粒,粒,中成药/芳香温通,冠心病常用药,shexiang_baoxin,Shexiang Baoxin Wan,麝香保心丸,2粒,,每日3次,舌下含服,口服;舌下含服,冠心病心绞痛,孕妇,胃肠道反应,无明显相互作用,舌下含服或吞服,X,正常剂量,正常剂量,TID,,,
general-drug-database.ts,xinyuening-pian,心悦宁片,0.3g/片,片,中成药/活血通脉,活血通脉,xinyuening_pian,Xinyuening Pian,心悦宁片,4片,,每日3次,口服,口服,冠心病心绞痛,孕妇;出血倾向,胃肠道反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,TID,,,
general-drug-database.ts,magnesium-oxide,氧化镁,0.25g;0.5g,g,抗酸药,制酸剂,Magnesium Oxide,MGO,氧化镁,0.25-0.5g,,每日3次,口服,口服,胃酸过多;消化不良,肾功能不全,腹泻,四环素;喹诺酮类,餐后服用,B,肾功能不全时禁用,正常剂量,TID,,,
general-drug-database.ts,sodium-bicarbonate,碳酸氢钠,0.5g,g,抗酸药,碱化尿液,Sodium Bicarbonate,SB,碳酸氢钠,0.5-1g,,每日3次,口服,口服,胃酸过多;代谢性酸中毒,碱中毒,碱中毒;低钾血症,喹诺酮类,餐后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,aluminum-hydroxide,氢氧化铝,0.3g,g,抗酸药,制酸缓释,Aluminum Hydroxide,ALH,氢氧化铝,0.3-0.6g,,每日3次,口服,口服,胃酸过多;胃溃疡,肾功能不全,便秘;铝中毒,四环素;喹诺酮类,餐后1-2小时,B,肾功能不全时禁用,正常剂量,TID,,,
general-drug-database.ts,montmorillonite,蒙脱石散,3g/袋,袋,止泻药,物理性止泻,Montmorillonite,MMT,思密达,1袋,,每日3次,口服,口服,急慢性腹泻,肠梗阻,便秘,其他口服药,餐前或餐间,A,正常剂量,正常剂量,TID,,,
general-drug-database.ts,loperamide,洛哌丁胺,2mg,mg,止泻药,止泻首选,Loperamide,LOP,易蒙停,2-4mg,,必要时,口服,口服,急慢性腹泻,急性菌痢;伪膜性肠炎,便秘;腹胀,CYP3A4抑制剂,首剂加倍,B,正常剂量,肝功能损害时减量,PRN,,,
general-drug-database.ts,pilocarpine,匹罗卡品,25mg;50mg;100mg,mg,缓泻药,刺激性泻药,Pilocarpine,PILO,无,25-100mg,,每日1次,口服,口服,便秘,肠梗阻,腹痛;腹泻,无明显相互作用,睡前服用,B,正常剂量,正常剂量,QD,,,
general-drug-database.ts,phenobarbital,苯巴比妥片,15mg;30mg,mg,镇静催眠药,传统镇静药,Phenobarbital,PHB,鲁米那,30-100mg,,每日1次,口服,口服,失眠;焦虑,卟啉症;严重呼吸功能不全,嗜睡;依赖,酒精;中枢抑制药,睡前服用,D,正常剂量,肝功能损害时减量,QD,,,
general-drug-database.ts,nitrazepam,硝西泮,5mg,mg,苯二氮䓬类,催眠,Nitrazepam,NTZ,硝西泮,5mg,,每日1次,口服,口服,失眠,青光眼;重症肌无力,嗜睡;依赖,CYP3A4抑制剂;酒精,睡前服用,D,正常剂量,肝功能损害时减量,QD,,,
general-drug-database.ts,estazolam,艾司唑仑,1mg;2mg,mg,苯二氮䓬类,短中效催眠,Estazolam,EST,舒乐安定,1-2mg,,每日1次,口服,口服,失眠;焦虑,青光眼;重症肌无力,嗜睡;依赖,CYP3A4抑制剂;酒精,睡前服用,X,正常剂量,肝功能损害时减量,QD,,,
general-drug-database.ts,zopiclone,佐匹克隆,7.5mg,mg,非苯二氮䓬类,新型催眠药,Zopiclone,ZOP,忆梦返,7.5mg,,每日1次,口服,口服,失眠,重症肌无力,苦味;嗜睡,CYP3A4抑制剂;酒精,睡前服用,C,正常剂量,肝功能损害时减量,QD,,,
general-drug-database.ts,adenosine,腺苷,10mg/ml;20mg/ml,mg,核苷类,室上速首选,Adenosine,ADN,腺苷,6-12mg,,必要时,静脉注射,静脉注射,室上性心动过速,二度及以上房室传导阻滞,胸闷;面红;呼吸困难,茶碱类;双嘧达莫,快速推注,C,正常剂量,正常剂量,PRN,,,
general-drug-database.ts,glutamine,谷氨酰胺,0.5g,g,氨基酸补充,肠粘膜保护,Glutamine,GLN,谷氨酰胺,0.5-1g,,每日3次,口服,口服,胃溃疡;肠道营养不良,肝性脑病,胃肠道反应,无明显相互作用,餐前服用,C,正常剂量,肝性脑病时禁用,TID,,,
general-drug-database.ts,gaba,γ-氨基丁酸,0.25g,g,神经营养药,神经递质,GABA,GABA,脑灵素,0.25-0.5g,,每日3次,口服,口服,脑血管病后遗症,癫痫,胃肠道反应,抗癫痫药,餐后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,piracetam,吡拉西坦,0.4g;0.8g,g,神经营养药,促智药,Piracetam,PIR,脑复康,0.8-2.4g,,每日3次,口服,口服,脑功能障碍;记忆力减退,脑出血急性期,胃肠道反应,抗凝药,餐后服用,C,肾功能不全时减量,正常剂量,TID,,,
general-drug-database.ts,oxiracetam,奥拉西坦,0.4g,g,神经营养药,促智药,Oxiracetam,OXI,欧来宁,0.8-1.6g,,每日2次,口服,口服,脑功能障碍;记忆力减退,脑出血急性期,胃肠道反应,无明显相互作用,餐后服用,C,肾功能不全时减量,正常剂量,BID,,,
general-drug-database.ts,citicoline,胞磷胆碱,0.1g;0.2g,g,神经营养药,脑代谢改善,Citicoline,CIT,胞磷胆碱钠,0.2-0.5g,,每日3次,口服,口服;静脉注射,脑血管病;颅脑外伤,无,胃肠道反应,左旋多巴,餐后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,menadione-sodium-bisulfite,维生素K3,4mg,mg,维生素K类,止血维生素,Menadione Sodium Bisulfite,VK3,维生素K3,4-8mg,,每日2次,口服,口服;肌肉注射,维生素K缺乏;新生儿出血,无,溶血,华法林,新生儿肌注,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,phytonadione,维生素K1,10mg,mg,维生素K类,天然维生素K,Phytonadione,VK1,维生素K1,10mg,,每日1次,口服,口服;肌肉注射,维生素K缺乏;华法林过量,无,过敏反应,华法林,华法林过量首选,C,正常剂量,正常剂量,QD,,,
general-drug-database.ts,adrenaline,肾上腺素自动注射器,0.15mg;0.3mg,mg,急救药物,过敏急救,Adrenaline,EPI,EpiPen,0.3mg,,必要时,肌肉注射,肌肉注射,过敏性休克,心律失常,心悸;震颤,β受体阻滞剂,自动注射,C,正常剂量,正常剂量,PRN,,,
general-drug-database.ts,glucose,葡萄糖,5%;10%;50%,ml,能量补充,能量供给,Glucose,GLC,葡萄糖注射液,按需,,必要时,静脉注射,静脉注射,低血糖;能量补充,高血糖,高血糖,胰岛素,高渗注意渗透压,A,正常剂量,正常剂量,PRN,,,
general-drug-database.ts,cimetidine,西咪替丁,0.2g;0.4g,g,H2受体拮抗剂,H2RA,Cimetidine,CIM,泰胃美,0.4g,,每日2次,口服,口服,消化性溃疡;GERD,对H2RA过敏,头晕;男性乳房发育,华法林;地高辛;CYP450底物,餐后或睡前,B,肾功能不全时减量,正常剂量,BID,,,
general-drug-database.ts,ranitidine-injection,雷尼替丁注射液,50mg/2ml,mg,H2受体拮抗剂,注射用H2RA,Ranitidine Injection,RANI,善胃得,50mg,,每日2次,静脉注射,静脉注射,应激性溃疡;上消化道出血,对H2RA过敏,头痛,华法林;地高辛,缓慢静注,B,肾功能不全时减量,正常剂量,BID,,,
general-drug-database.ts,compound-salicylic-acid,复方水杨酸,10%,ml,角质溶解剂,复方制剂,Compound Salicylic Acid,CSA,复方水杨酸搽剂,适量,,每日2次,外用,外用,足癣;体癣,急性炎症,局部刺激,无明显相互作用,避开破损皮肤,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,aspirin-enteric-coated,阿司匹林肠溶片,25mg;100mg,mg,抗血小板药,肠溶制剂,Aspirin Enteric-Coated,ASPE,拜阿司匹林,75-100mg,,每日1次,口服,口服,心血管疾病预防,活动性出血,出血;胃肠道反应,华法林;NSAIDs,整片吞服,D,正常剂量,肝功能损害时谨慎,QD,,,
general-drug-database.ts,aspirin-dispersible,阿司匹林泡腾片,100mg;300mg,mg,抗血小板药,泡腾制剂,Aspirin Dispersible,ASPD,拜阿司匹林,100mg,,每日1次,口服,口服,心血管疾病预防;急性冠脉综合征,活动性出血,出血;胃肠道反应,华法林;NSAIDs,溶解后服用,D,正常剂量,肝功能损害时谨慎,QD,,,
general-drug-database.ts,epinephrine-inhaler,肾上腺素气雾剂,0.25mg/喷,喷,支气管扩张药,哮喘急救,Epinephrine Inhaler,EPII,肾上腺素气雾剂,1-2喷,,必要时,吸入,吸入,哮喘急性发作,心律失常;甲亢,心悸;震颤,β受体阻滞剂,不超过12喷/日,C,正常剂量,正常剂量,PRN,,,
general-drug-database.ts,terbutaline,特布他林,2.5mg,mg,β2受体激动剂,口服β2激动剂,Terbutaline,TER,博利康尼,2.5-5mg,,每日3次,口服,口服,哮喘;COPD,心律失常;甲亢,震颤;心悸,β受体阻滞剂,餐后服用,B,正常剂量,正常剂量,TID,,,
general-drug-database.ts,procaterol,丙卡特罗,25μg,μg,β2受体激动剂,长效β2激动剂,Procaterol,PRO,美普清,25-50μg,,每日2次,口服,口服,哮喘;COPD,心律失常;甲亢,震颤;心悸,β受体阻滞剂,餐后服用,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,formoterol-budesonide,福莫特罗布地奈德,4.5μg/160μg,吸,ICS/LABA复方,联合制剂,Formoterol/Budesonide,FOR/BUD,信必可都保,2吸,,每日2次,吸入,吸入,哮喘;COPD,哮喘急性发作,声音嘶哑;念珠菌感染,无明显相互作用,吸入后漱口,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,tiotropium,噻托溴铵,18μg,μg,长效抗胆碱药,COPD维持治疗,Tiotropium,TIO,思力华,18μg,,每日1次,吸入,吸入,COPD,青光眼;前列腺肥大,口干;便秘,抗胆碱药,固定时间吸入,C,正常剂量,正常剂量,QD,,,
general-drug-database.ts,hexachlorophene,六氯酚,3%,g,皮肤消毒剂,消毒剂,Hexachlorophene,HEX,六氯酚皂,适量,,每日2次,外用,外用,皮肤消毒,新生儿;破损皮肤,神经毒性,无明显相互作用,避免大面积使用,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,sucrose,蔗糖,适量,g,甜味剂,快速补糖,sucrose,Sucrose,蔗糖,适量,,必要时,口服,口服,低血糖;能量补充,糖尿病,高血糖,无明显相互作用,溶解后服用,A,正常剂量,正常剂量,PRN,,,
general-drug-database.ts,yinqiao-jiedu,银翘解毒片,0.6g/片,片,中成药/辛凉解表,辛凉解表,yinqiao_jiedu,Yinqiao Jiedu Pian,银翘解毒片,4片,,每日2次,口服,口服,风热感冒;咽喉肿痛,风寒感冒,胃肠道反应,无明显相互作用,饭后服用,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,banlangen-keli,板蓝根颗粒,10g/袋,袋,中成药/清热解毒,清热解毒,banlangen_keli,Banlangen Keli,板蓝根颗粒,1袋,,每日3次,口服,口服,风热感冒;咽喉肿痛,脾胃虚寒,腹泻,无明显相互作用,开水冲服,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,fufang-chuanbei,复方川贝精片,0.25g/片,片,中成药/止咳化痰,止咳化痰,fufang_chuanbei,Fufang Chuanbei Jingpian,复方川贝精片,3片,,每日3次,口服,口服,咳嗽痰多,脾虚便溏,胃肠道反应,无明显相互作用,饭后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,jizhi-tangjiang,急支糖浆,10ml/支,ml,中成药/清热化痰,清热止咳,jizhi_tangjiang,Jizhi Tangjiang,急支糖浆,10ml,,每日3次,口服,口服,急性支气管炎;咳嗽,脾虚便溏,胃肠道反应,无明显相互作用,摇匀后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,chuanbeipipa,川贝枇杷膏,15ml/次,ml,中成药/润肺止咳,润肺止咳,chuanbeipipa,Chuanbei Pipa Gao,川贝枇杷膏,15ml,,每日3次,口服,口服,咳嗽痰多;咽喉干痒,脾虚便溏,胃肠道反应,无明显相互作用,开水冲服,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,xiaoer-huatan,小儿化痰止咳颗粒,6g/袋,袋,中成药/儿科止咳,儿科止咳,xiaoer_huatan,Xiaoer Huatan Zhike,小儿化痰止咳颗粒,1袋,,每日2次,口服,口服,小儿咳嗽痰多,脾虚便溏,胃肠道反应,无明显相互作用,开水冲服,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,fufang-gancao,复方甘草片,每片含甘草浸膏25mg,片,中成药/镇咳,镇咳,fufang_gancao,Fufang Gancao Pian,复方甘草片,2-3片,,每日3次,口服,口服,咳嗽,无,便秘;成瘾(含阿片),镇静药,短期使用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,qingre-jiedu,清热解毒口服液,10ml/支,ml,中成药/清热解毒,清热解毒,qingre_jiedu,Qingre Jiedu Koufuye,清热解毒口服液,10ml,,每日3次,口服,口服,上呼吸道感染;咽喉肿痛,脾胃虚寒,腹泻,无明显相互作用,开瓶即饮,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,xiaoer-qire,小儿七星茶颗粒,5g/袋,袋,中成药/儿科清热,儿科清热,xiaoer_qire,Xiaoer Qire Ning,小儿七星茶颗粒,1袋,,每日2次,口服,口服,小儿积滞化热,脾胃虚寒,腹泻,无明显相互作用,开水冲服,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,xiaoer-ganmao,小儿感冒颗粒,6g/袋,袋,中成药/儿科感冒,儿科感冒,xiaoer_ganmao,Xiaoer Ganmao Keli,小儿感冒颗粒,1袋,,每日2次,口服,口服,小儿风寒感冒,风热感冒,胃肠道反应,无明显相互作用,开水冲服,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,danshen-pian,丹参片,0.32g/片,片,中成药/活血化瘀,活血化瘀,danshen_pian,Danshen Pian,丹参片,3片,,每日3次,口服,口服,冠心病心绞痛,孕妇;出血倾向,胃肠道反应,华法林;抗血小板药,饭后服用,X,正常剂量,正常剂量,TID,,,
general-drug-database.ts,yinxingye-pian,银杏叶片,9.6mg/片,片,中成药/活血化瘀,改善循环,yinxingye_pian,Yinxingye Pian,银杏叶片,2片,,每日3次,口服,口服,冠心病;脑供血不足,出血倾向,胃肠道反应,华法林;抗血小板药,饭后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,xueshuantong,血栓通胶囊,0.25g/粒,粒,中成药/活血化瘀,活血通络,xueshuantong,Xueshuantong Jiaonang,血栓通胶囊,2粒,,每日3次,口服,口服,脑血栓;视网膜静脉阻塞,出血倾向,胃肠道反应,华法林;抗血小板药,饭后服用,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,tianma-gouteng,天麻钩藤颗粒,10g/袋,袋,中成药/平肝熄风,平肝降压,tianma_gouteng,Tianma Gouteng Yin,天麻钩藤颗粒,1袋,,每日2次,口服,口服,高血压;头晕头痛,低血压,胃肠道反应,降压药,开水冲服,C,正常剂量,正常剂量,BID,,,
general-drug-database.ts,zhenxindan,稳心颗粒,9g/袋,袋,中成药/益气养阴,抗心律失常,zhenxindan,Zhenxin Dan,稳心颗粒,1袋,,每日3次,口服,口服,心律失常;早搏,无,胃肠道反应,抗心律失常药,开水冲服,C,正常剂量,正常剂量,TID,,,
general-drug-database.ts,glucose-tolerance-test,葡萄糖耐量试验,75g,g,诊断用药,OGTT,Glucose Tolerance Test,GTT,75g葡萄糖,75g,,检查时,口服,口服,糖尿病筛查,糖尿病,恶心,无明显相互作用,溶于水服用,A,正常剂量,正常剂量,PRN,,,
